aX;aY;aZ
-0.14;0.05;0.84
-0.21;-0.28;1.95
0.01;0.04;1.13
-0.01;0.01;1.02
0.02;0.01;1.04
0.06;-0.05;0.95
0.11;-0.05;0.95
0.06;-0.02;0.94
0.08;0.14;1.37
0.02;-0.17;1.11
-0.03;0.02;1.11
0.03;-0.01;1.06
-0.06;-0.02;0.95
-0.08;-0.01;0.79
-0.16;0.00;0.79
-0.13;0.00;0.93
0.14;-0.07;1.25
0.08;-0.03;1.01
0.07;-0.00;1.01
-0.00;0.00;1.01
0.01;-0.02;1.00
0.03;-0.03;1.00
-0.01;-0.03;1.00
-0.06;0.03;1.00
-0.04;0.00;1.00
-0.04;-0.00;1.00
-0.05;-0.02;1.00
-0.05;-0.10;0.98
-0.11;0.04;1.20
-0.04;0.03;1.00
-0.02;-0.00;0.97
0.04;-0.04;0.95
0.03;-0.03;0.98
0.05;-0.04;0.99
-0.00;-0.02;0.99
0.00;-0.02;1.00
-0.01;-0.06;1.04
-0.08;-0.00;1.01
-0.03;-0.02;1.04
-0.03;-0.01;0.97
-0.09;-0.00;1.05
-0.06;-0.06;1.02
-0.00;-0.01;1.07
-0.02;-0.02;1.01
0.00;-0.01;1.00
0.02;-0.03;0.95
-0.03;-0.03;0.99
0.02;-0.02;0.99
-0.02;-0.01;0.98
0.03;-0.06;0.97
-0.05;0.01;1.01
0.03;-0.01;1.11
0.04;-0.02;1.07
-0.01;-0.01;1.00
-0.02;0.00;0.93
-0.02;-0.00;0.73
-0.13;0.01;0.78
-0.10;-0.08;2.26
0.14;-0.11;1.12
0.04;0.02;0.99
-0.00;-0.01;1.02
0.03;-0.03;1.02
0.02;-0.01;0.99
0.02;-0.03;0.96
0.04;-0.05;0.94
0.03;-0.03;0.94
0.08;-0.11;1.15
-0.18;0.10;1.14
0.05;0.02;0.99
-0.00;0.00;1.05
-0.02;-0.00;0.96
-0.00;-0.01;0.91
0.01;-0.05;0.95
-0.06;-0.00;0.88
-0.08;-0.00;0.87
-0.05;-0.02;1.02
-0.08;0.01;1.76
0.08;-0.02;1.04
-0.04;0.01;1.03
-0.06;0.02;1.05
0.02;-0.07;0.97
0.05;-0.07;0.90
0.07;-0.02;0.93
0.00;-0.03;0.93
0.07;-0.02;0.98
0.07;-0.10;1.07
-0.04;0.05;1.09
0.03;0.02;0.96
-0.01;0.00;1.05
-0.02;-0.00;0.91
0.03;-0.04;0.88
-0.12;0.04;0.89
-0.19;-0.18;1.66
-0.12;0.04;1.33
0.01;-0.03;0.92
0.01;-0.03;0.94
0.04;0.00;0.95
0.06;-0.03;0.99
0.04;-0.04;0.98
0.02;0.04;1.00
-0.12;-0.01;1.13
0.02;-0.03;1.05
0.01;-0.03;1.11
-0.02;-0.00;0.95
0.01;-0.01;0.81
-0.07;0.00;0.78
-0.09;-0.01;0.81
-0.15;-0.17;1.62
0.10;-0.13;0.77
0.05;0.07;1.03
0.01;0.08;1.02
-0.02;0.03;0.99
0.02;-0.05;0.91
-0.02;-0.04;0.95
0.03;-0.03;0.96
-0.02;-0.03;0.95
0.00;-0.01;0.96
-0.01;0.04;1.47
-0.07;0.04;1.23
0.04;0.02;1.03
0.03;-0.01;1.13
-0.01;-0.00;1.00
0.08;-0.03;0.75
0.05;-0.06;0.66
-0.04;-0.00;0.73
-0.08;-0.00;1.06
-0.14;-0.04;1.23
0.02;-0.04;0.97
0.11;-0.01;1.06
0.13;0.03;1.00
0.04;-0.02;1.05
0.11;-0.02;1.00
0.07;-0.01;0.99
-0.10;-0.01;1.25
-0.01;-0.03;1.13
-0.00;-0.03;1.08
-0.01;-0.02;1.07
0.03;-0.00;0.79
0.05;0.03;0.81
-0.06;-0.01;0.72
-0.12;0.01;0.94
-0.17;-0.01;2.95
0.18;-0.06;1.04
0.09;-0.01;0.87
0.06;0.02;0.99
0.05;0.03;1.00
0.05;-0.04;0.98
0.02;0.05;1.04
-0.11;-0.12;1.11
-0.04;-0.04;1.13
0.01;-0.02;1.06
-0.01;-0.01;1.06
-0.01;0.01;0.89
0.03;0.01;0.79
-0.09;0.01;0.80
-0.10;-0.02;1.02
-0.14;-0.26;1.38
0.08;-0.03;0.96
-0.00;0.02;0.96
0.05;0.10;0.99
0.04;0.02;0.97
0.04;-0.03;0.96
0.06;-0.03;0.97
0.03;0.06;1.26
-0.00;0.08;1.04
-0.10;-0.05;1.14
0.06;-0.04;1.05
0.04;-0.03;1.05
-0.01;-0.00;0.90
-0.01;0.01;0.71
-0.10;0.01;0.74
-0.11;0.00;0.78
-0.34;0.18;1.89
0.01;-0.10;1.21
0.01;-0.04;0.88
0.06;-0.16;1.12
0.04;-0.01;0.99
0.04;-0.02;0.94
0.07;-0.03;1.01
0.05;0.04;1.03
0.08;-0.05;0.97
0.03;-0.06;1.17
0.04;-0.04;1.02
-0.01;-0.00;0.93
-0.07;-0.00;0.78
-0.09;0.01;0.64
-0.18;0.01;0.73
0.01;-0.04;0.75
0.03;0.03;1.26
0.07;-0.05;0.93
0.07;0.01;0.98
0.00;-0.03;0.99
0.02;-0.03;0.97
0.02;-0.04;0.95
0.13;-0.02;0.95
-0.05;0.08;1.10
0.01;0.05;0.99
0.11;-0.06;1.08
-0.08;-0.02;0.96
-0.08;-0.02;0.72
-0.14;0.02;0.85
-0.15;0.01;0.87
-0.01;-0.04;1.29
-0.06;-0.11;0.98
-0.01;-0.14;0.94
0.02;-0.10;0.91
0.06;-0.02;0.99
-0.01;-0.05;0.98
0.07;-0.06;0.92
0.05;0.00;0.61
0.06;0.08;0.91
0.07;0.01;1.10
-0.07;-0.02;1.13
-0.01;-0.00;0.80
-0.04;0.03;0.78
-0.20;-0.04;1.30
-0.14;0.04;1.07
-0.08;0.05;0.93
-0.05;0.06;1.00
-0.01;-0.14;1.00
0.03;-0.04;0.95
0.06;-0.02;1.05
0.04;-0.04;0.95
0.07;0.05;0.93
0.11;-0.03;1.00
-0.05;0.13;1.23
-0.12;-0.04;1.18
-0.05;-0.04;1.00
-0.11;-0.02;0.82
-0.12;-0.05;0.88
-0.16;-0.17;1.33
-0.20;0.02;1.30
-0.10;0.01;1.01
-0.06;-0.01;1.00
-0.01;-0.01;0.96
0.05;-0.03;0.87
0.08;-0.00;0.99
0.06;-0.02;0.96
0.05;-0.01;0.96
0.05;-0.01;0.96
-0.00;0.09;1.35
-0.12;-0.03;1.06
-0.04;-0.03;1.21
-0.00;-0.02;0.94
-0.05;-0.02;0.92
-0.00;-0.04;0.74
-0.14;-0.00;0.93
-0.22;-0.16;2.09
-0.01;0.02;0.97
0.01;-0.03;0.94
0.03;-0.04;0.95
0.04;-0.03;0.95
0.04;0.01;0.99
0.07;-0.04;0.95
0.06;-0.03;0.92
0.05;-0.01;0.96
0.03;-0.01;1.03
-0.12;-0.02;1.20
-0.03;-0.01;0.83
-0.12;-0.02;0.84
-0.15;0.00;0.77
-0.06;0.01;1.31
-0.06;0.11;0.90
-0.03;-0.04;0.96
0.09;0.33;1.08
0.06;0.01;0.84
0.05;0.01;0.99
0.05;-0.03;0.98
0.06;0.05;0.95
0.04;0.05;1.33
0.06;0.05;1.04
-0.10;-0.05;1.14
-0.00;-0.03;0.88
-0.04;-0.02;0.97
-0.17;-0.02;1.01
-0.02;-0.00;0.97
-0.08;-0.05;1.03
-0.08;-0.06;0.96
-0.01;-0.09;0.93
0.12;0.41;0.96
0.01;-0.04;0.96
0.01;-0.03;0.97
0.01;0.04;0.92
0.01;-0.08;1.10
-0.02;-0.01;1.01
-0.03;-0.00;1.03
-0.08;0.00;1.02
-0.05;-0.04;1.06
-0.07;-0.03;1.03
-0.05;-0.04;0.99
-0.00;0.00;0.91
0.03;-0.05;1.00
0.05;-0.02;0.95
0.04;0.04;0.85
0.01;0.07;1.05
-0.00;-0.06;1.05
-0.07;-0.11;0.98
-0.09;-0.00;1.00
-0.07;-0.01;1.01
-0.05;0.00;1.02
-0.00;-0.02;1.02
-0.00;-0.03;0.98
0.03;-0.04;1.00
0.01;-0.01;0.94
0.02;0.00;1.03
0.02;-0.01;1.01
0.08;-0.09;1.03
-0.09;-0.00;1.00
-0.04;-0.00;0.97
-0.05;-0.03;1.03
-0.02;-0.02;1.00
-0.01;-0.01;1.00
-0.09;-0.01;1.00
-0.07;-0.06;1.02
-0.16;0.13;1.04
0.04;0.17;0.94
-0.06;-0.11;0.98
0.02;-0.07;0.97
0.09;-0.09;0.96
0.06;-0.11;0.95
0.06;-0.11;0.94
0.07;-0.01;1.00
0.07;-0.01;0.95
0.01;0.02;1.07
-0.10;0.04;1.04
-0.12;0.03;1.01
-0.11;-0.03;1.03
-0.09;-0.01;1.02
0.29;-0.08;0.98
-0.03;-0.00;0.96
-0.02;-0.01;1.00
-0.03;-0.01;1.00
0.04;0.00;1.05
-0.04;0.02;1.01
0.07;-0.06;1.00
0.09;-0.06;1.05
0.07;-0.11;0.96
-0.13;-0.02;1.05
-0.05;0.01;0.98
0.03;0.05;1.01
0.00;-0.01;1.02
-0.05;-0.02;1.01
-0.06;-0.03;1.01
0.06;0.03;1.03
0.08;-0.00;0.93
-0.01;-0.00;1.02
0.04;-0.04;1.01
0.04;-0.02;1.03
0.04;-0.03;1.01
-0.10;-0.01;1.03
-0.06;-0.00;1.05
-0.01;0.02;0.96
-0.05;-0.02;1.07
-0.02;-0.02;1.02
-0.03;-0.02;1.01
-0.02;0.01;1.00
0.07;-0.00;0.99
0.07;-0.01;0.99
0.07;-0.02;1.00
0.06;-0.04;1.01
0.01;-0.01;1.01
0.02;0.00;1.00
-0.05;-0.05;1.03
-0.09;-0.02;1.02
-0.01;-0.04;1.00
-0.04;-0.01;1.01
0.01;-0.00;1.00
-0.01;-0.01;1.00
0.04;-0.01;1.00
0.07;-0.06;1.03
-0.02;-0.01;1.00
-0.01;-0.02;1.00
-0.00;-0.03;1.00
-0.00;-0.01;1.00
-0.00;-0.01;1.00
0.00;-0.04;1.06
0.03;-0.04;1.05
0.01;0.01;0.97
-0.03;0.03;0.89
-0.10;0.02;0.89
-0.12;-0.03;1.31
0.03;-0.05;1.07
0.00;-0.01;1.00
0.04;-0.02;1.00
0.03;-0.01;0.99
-0.01;-0.01;1.00
0.09;-0.02;1.00
0.04;-0.01;1.00
-0.01;-0.01;0.98
-0.08;-0.00;1.13
0.01;-0.04;0.88
0.01;-0.02;0.98
-0.07;0.01;1.09
-0.01;-0.03;1.00
-0.04;0.01;1.00
0.01;-0.01;1.00
0.01;0.00;0.99
0.01;-0.01;1.00
0.03;-0.00;1.00
0.02;0.01;1.00
0.03;-0.01;1.04
0.03;0.01;1.01
0.06;-0.01;0.93
-0.01;-0.00;1.05
-0.01;-0.00;0.86
0.03;-0.04;0.88
-0.08;0.03;0.98
0.03;-0.07;0.98
0.00;-0.00;1.00
-0.02;-0.01;1.00
0.00;-0.01;1.00
0.03;-0.01;1.00
0.03;-0.02;0.99
0.08;-0.02;0.99
0.02;0.00;1.00
0.03;-0.01;1.01
-0.10;-0.00;1.02
-0.02;-0.02;0.97
0.03;-0.02;1.00
-0.02;-0.00;1.00
-0.02;-0.04;1.01
-0.01;0.00;1.01
-0.01;-0.01;1.02
-0.03;0.00;1.00
0.06;-0.02;1.02
0.01;0.01;1.01
0.00;0.00;1.00
-0.03;-0.03;0.99
0.00;-0.03;1.00
0.01;0.01;1.00
-0.04;0.02;1.00
-0.02;-0.02;1.00
-0.00;-0.05;1.00
-0.05;-0.02;1.01
0.01;-0.02;1.00
0.03;-0.01;1.00
0.04;-0.02;1.00
0.00;-0.01;1.00
0.04;-0.05;0.98
0.01;-0.03;0.99
0.03;-0.05;1.05
0.10;-0.03;1.05
-0.03;0.00;0.91
0.04;0.00;0.87
-0.13;-0.02;1.40
0.13;-0.08;1.05
0.01;-0.02;1.00
0.03;-0.01;1.00
0.06;-0.02;1.06
-0.02;-0.01;1.08
0.01;-0.02;1.02
-0.00;0.01;0.97
-0.04;0.02;0.93
-0.01;-0.01;1.01
-0.01;-0.01;1.04
-0.01;-0.00;0.96
-0.05;0.03;1.16
0.06;-0.04;1.03
0.06;-0.05;1.01
0.02;-0.02;1.00
0.08;0.03;1.01
0.01;0.00;0.99
0.01;-0.05;1.00
-0.00;-0.04;1.00
-0.01;-0.01;1.00
-0.00;-0.01;1.00
-0.01;-0.01;1.00
-0.01;-0.02;1.00
0.02;-0.02;1.00
0.00;-0.01;1.00
0.04;-0.00;1.00
0.04;-0.01;1.00
0.03;0.00;1.00
0.04;0.00;1.02
0.02;-0.01;1.05
-0.04;0.03;1.08
-0.07;0.02;0.94
-0.23;0.06;0.78
-0.25;0.08;0.80
-0.08;-0.01;0.98
0.02;-0.03;0.97
0.15;-0.10;1.00
0.08;-0.06;0.99
0.07;-0.08;1.20
-0.03;-0.04;1.17
0.02;0.00;0.85
-0.05;0.04;0.84
-0.20;0.08;0.75
-0.23;-0.05;2.02
0.07;-0.04;1.00
0.33;-0.07;1.01
0.34;-0.09;1.21
0.29;-0.19;1.19
0.16;-0.17;0.93
-0.09;-0.03;0.90
-0.15;0.05;0.83
-0.18;0.24;0.91
-0.26;0.30;0.98
-0.44;0.34;1.34
-0.23;0.06;1.04
0.88;-0.49;0.97
1.01;-0.65;1.39
0.33;-0.59;1.53
-0.44;-0.19;0.78
-0.32;0.22;0.56
-0.17;0.58;0.28
-0.12;0.66;0.67
-0.98;0.48;1.82
-1.20;0.56;1.25
1.14;-0.22;1.31
2.06;-0.66;0.82
0.71;-0.46;1.10
0.96;-0.78;1.71
-0.73;0.26;1.04
-0.87;1.02;0.22
-0.80;0.79;0.94
-1.05;0.44;1.81
-0.71;0.49;1.20
1.28;-0.09;0.92
1.36;-0.34;0.71
1.42;-0.90;1.51
0.86;-0.38;1.56
-0.70;0.29;1.00
-0.50;0.53;0.50
-0.62;0.69;0.62
-0.55;0.55;1.21
0.23;0.04;1.17
0.99;-0.42;0.94
0.50;-0.35;1.21
0.10;-0.15;1.10
-0.08;-0.05;1.01
-0.20;0.11;0.79
-0.12;0.06;0.84
0.20;-0.05;0.91
-0.09;0.02;0.93
-0.17;-0.05;1.49
0.01;-0.04;0.99
0.11;-0.14;1.01
0.05;-0.16;1.01
-0.10;-0.07;1.15
-0.01;-0.04;0.88
0.04;-0.04;0.96
0.17;-0.13;1.02
0.14;-0.12;1.04
0.10;-0.06;1.03
-0.02;-0.05;1.06
0.01;0.04;0.93
-0.05;0.03;1.01
-0.10;0.06;0.82
-0.06;0.17;0.91
-0.08;0.33;0.64
-0.04;0.21;1.41
0.02;-0.15;1.03
0.02;-0.69;0.96
0.13;-0.05;1.04
-0.04;-0.02;1.13
-0.09;-0.01;1.14
-0.03;0.04;0.77
-0.11;0.08;0.92
-0.12;0.01;0.91
0.01;-0.00;1.05
-0.07;-0.01;1.05
-0.08;-0.02;1.00
0.00;-0.05;0.96
0.04;-0.09;0.94
0.07;-0.08;0.93
0.10;-0.07;0.96
0.01;-0.03;0.96
-0.09;0.08;1.02
-0.13;0.02;1.07
-0.08;-0.01;1.03
-0.07;-0.04;0.99
-0.08;0.11;1.04
-0.04;-0.09;1.11
0.02;-0.00;0.98
0.07;-0.03;0.96
0.06;-0.07;0.93
0.08;-0.07;0.93
0.01;-0.04;1.29
-0.07;-0.09;1.05
-0.04;-0.00;1.01
-0.06;-0.01;1.00
-0.06;-0.02;1.00
-0.06;0.01;1.00
-0.08;-0.01;1.00
-0.04;-0.00;1.00
0.01;0.00;1.01
0.03;-0.03;1.01
0.05;-0.01;1.00
0.03;-0.03;0.98
0.09;-0.04;1.00
0.01;-0.00;0.98
-0.01;-0.03;1.02
-0.09;-0.03;1.02
-0.10;-0.02;1.03
-0.07;-0.01;1.01
-0.06;0.01;0.98
-0.04;-0.02;0.97
-0.02;-0.02;0.97
-0.00;-0.01;1.00
-0.02;-0.01;1.04
-0.04;-0.00;1.00
0.01;0.02;1.03
0.00;-0.01;1.02
-0.00;-0.04;1.00
0.00;-0.03;0.98
-0.01;-0.03;0.98
0.00;-0.02;0.97
0.00;-0.01;0.99
-0.03;-0.02;0.99
-0.01;-0.01;0.98
0.01;0.01;0.98
-0.04;-0.02;1.01
-0.11;-0.04;1.03
-0.07;-0.04;1.07
-0.09;-0.00;1.02
-0.06;0.01;1.01
0.03;-0.04;0.96
-0.00;-0.03;0.98
0.03;-0.03;0.97
-0.03;-0.01;1.02
-0.05;-0.01;1.03
-0.04;-0.01;1.00
-0.03;-0.02;1.00
-0.03;-0.02;1.00
-0.04;-0.01;0.98
-0.02;-0.03;0.98
-0.01;-0.03;0.98
-0.06;-0.04;1.04
-0.08;-0.01;1.06
-0.08;-0.01;1.04
-0.00;-0.02;1.01
-0.03;-0.03;0.99
-0.01;-0.02;0.99
-0.00;-0.02;1.00
-0.04;-0.02;0.99
-0.00;-0.01;1.00
-0.01;-0.02;0.98
-0.03;-0.02;0.99
0.02;-0.03;0.98
0.00;-0.02;0.98
-0.04;-0.01;1.09
-0.07;-0.07;1.00
-0.03;-0.01;1.00
-0.02;-0.00;1.00
-0.07;0.01;1.00
-0.07;-0.00;1.11
-0.10;-0.04;1.04
-0.02;-0.07;0.97
-0.00;-0.06;0.91
-0.00;-0.06;0.95
0.05;-0.03;0.94
0.02;0.02;0.97
-0.00;0.03;1.00
-0.06;0.00;1.07
-0.08;-0.04;0.98
-0.07;-0.04;0.95
-0.08;-0.14;1.05
0.01;0.03;1.03
-0.01;0.03;1.00
-0.03;-0.01;1.00
0.01;-0.05;1.02
-0.03;-0.04;1.02
-0.03;-0.01;1.00
-0.01;-0.01;0.96
0.00;0.06;0.90
-0.00;-0.02;0.96
-0.06;-0.01;1.00
-0.06;-0.04;1.05
-0.07;-0.01;1.00
-0.05;0.00;1.00
-0.05;0.00;1.01
-0.08;-0.03;1.02
-0.06;-0.04;1.01
-0.06;-0.01;0.94
-0.04;-0.04;1.06
-0.06;-0.05;0.93
-0.03;-0.05;0.97
-0.15;-0.06;0.76
0.07;0.06;0.85
0.02;-0.00;0.92
0.04;-0.08;0.96
-0.03;-0.05;1.00
-0.04;-0.01;1.00
-0.03;-0.01;1.00
-0.01;-0.01;1.00
